price,area,flat_toilets,balcony,current_floors,total_floors,ceiling,dorm,mortgage,year,type_of_house,repair_status,distance_to_center
32000000.0,99.3,раздельный,нет,10.0,10.0,3.0,нет,В залоге,2022,кирпичный,частично,2.159
22500000.0,78.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1993,иной,частично,2.539
26500000.0,56.0,раздельный,нет,3.0,9.0,2.7,нет,нет,2015,кирпичный,частично,0.483
10000000.0,45.0,раздельный,нет,4.0,4.0,2.7,нет,нет,1966,кирпичный,частично,4.337
17000000.0,44.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1979,панельный,полностью,0.448
12500000.0,51.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1978,кирпичный,частично,3.657
18500000.0,77.0,раздельный,нет,6.0,6.0,2.7,нет,нет,1990,иной,частично,2.677
32500000.0,75.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2022,кирпичный,частично,1.326
50500000.0,140.0,раздельный,нет,8.0,10.0,2.7,нет,нет,2017,кирпичный,частично,1.477
11300000.0,43.0,раздельный,нет,2.0,2.0,2.7,нет,нет,1990,кирпичный,частично,3.479
18000000.0,66.7,раздельный,лоджия,9.0,9.0,2.7,нет,В залоге,2005,панельный,полностью,3.177
17000000.0,40.0,раздельный,нет,2.0,6.0,2.7,нет,нет,1987,кирпичный,частично,1.873
25000000.0,60.0,раздельный,нет,4.0,5.0,2.4,нет,нет,1991,кирпичный,частично,2.929
14000000.0,40.0,раздельный,нет,4.0,5.0,2.5,нет,нет,1967,кирпичный,частично,2.383
16500000.0,48.4,раздельный,нет,6.0,9.0,2.7,нет,нет,1984,кирпичный,полностью,0.613
20500000.0,59.9,раздельный,нет,2.0,5.0,2.7,нет,нет,1979,панельный,полностью,3.613
17500000.0,60.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1979,панельный,частично,3.733
10500000.0,50.0,раздельный,нет,6.0,6.0,2.7,нет,нет,1978,кирпичный,частично,1.154
10800000.0,52.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1986,кирпичный,частично,1.473
18500000.0,50.2,раздельный,нет,5.0,5.0,2.7,нет,нет,1990,кирпичный,частично,2.677
13000000.0,37.9,раздельный,балкон,1.0,5.0,2.7,нет,нет,2009,кирпичный,частично,3.393
13000000.0,43.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2015,кирпичный,частично,2.807
14500000.0,50.0,раздельный,нет,1.0,6.0,2.7,нет,нет,2005,панельный,частично,2.46
34500000.0,87.0,раздельный,нет,6.0,9.0,2.7,нет,нет,2018,кирпичный,частично,1.249
11000000.0,45.0,раздельный,нет,2.0,3.0,2.7,нет,нет,1963,кирпичный,частично,1.6
18500000.0,64.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1985,кирпичный,частично,0.167
10500000.0,36.0,раздельный,нет,5.0,12.0,2.7,нет,нет,2021,монолитный,частично,3.932
19000000.0,75.0,раздельный,нет,5.0,6.0,2.7,нет,нет,2000,кирпичный,частично,2.9
33500000.0,85.0,раздельный,несколько балконов или лоджий,8.0,9.0,2.7,нет,нет,2022,кирпичный,частично,0.711
40000000.0,60.8,совмещенный,нет,5.0,9.0,2.7,нет,нет,2020,кирпичный,полностью,0.753
26500000.0,65.7,раздельный,нет,4.0,5.0,2.7,нет,нет,1983,кирпичный,частично,0.931
18000000.0,52.3,раздельный,нет,4.0,9.0,2.7,нет,нет,1994,панельный,частично,3.237
30000000.0,63.0,совмещенный,лоджия,9.0,10.0,2.7,нет,нет,2020,кирпичный,полностью,0.753
15000000.0,45.0,раздельный,нет,5.0,6.0,2.7,нет,нет,1992,кирпичный,частично,1.014
30500000.0,75.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1987,панельный,частично,1.748
9500000.0,40.0,совмещенный,балкон,5.0,5.0,2.7,нет,нет,1978,кирпичный,полностью,0.725
33500000.0,76.5,раздельный,нет,9.0,9.0,2.7,нет,нет,2022,кирпичный,частично,2.45
12500000.0,38.0,раздельный,балкон,2.0,5.0,2.7,нет,нет,1971,кирпичный,полностью,0.845
41500000.0,96.0,раздельный,нет,2.0,11.0,2.8,нет,нет,2022,кирпичный,частично,1.294
34000000.0,70.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2022,кирпичный,частично,2.45
13700000.0,40.2,раздельный,нет,9.0,10.0,2.9,нет,В залоге,2018,панельный,частично,4.033
11000000.0,40.0,раздельный,нет,2.0,2.0,2.7,нет,нет,1971,кирпичный,частично,2.687
18900000.0,57.4,раздельный,нет,2.0,6.0,2.7,нет,нет,1989,панельный,частично,1.717
20500000.0,60.2,раздельный,нет,3.0,5.0,2.7,нет,нет,1973,кирпичный,частично,1.593
19500000.0,61.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2018,кирпичный,частично,0.884
9500000.0,32.1,раздельный,нет,1.0,5.0,2.7,нет,нет,1980,кирпичный,частично,1.972
33000000.0,75.0,раздельный,нет,5.0,9.0,2.75,нет,нет,2022,кирпичный,полностью,1.436
22500000.0,63.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1991,кирпичный,частично,3.527
14700000.0,45.0,совмещенный,нет,4.0,5.0,27.0,нет,нет,2024,кирпичный,без мебели,1.73
5700000.0,35.0,раздельный,нет,2.0,3.0,2.7,да,нет,1972,кирпичный,частично,2.688
19000000.0,61.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2018,кирпичный,частично,0.884
24800000.0,80.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2021,кирпичный,частично,1.851
12000000.0,50.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1970,кирпичный,частично,0.649
11000000.0,40.0,раздельный,нет,2.0,3.0,2.7,нет,нет,1965,панельный,частично,3.437
8500000.0,37.0,совмещенный,нет,7.0,9.0,2.7,нет,нет,1983,панельный,частично,3.071
16200000.0,60.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.73
17516000.0,60.4,совмещенный,нет,1.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.427
33000000.0,84.0,совмещенный,нет,7.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.839
7300000.0,38.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1988,панельный,частично,1.272
20000000.0,63.0,раздельный,лоджия,7.0,9.0,2.7,нет,нет,2019,кирпичный,частично,4.447
11000000.0,45.0,раздельный,нет,3.0,3.0,2.7,нет,нет,1974,кирпичный,частично,2.838
8500000.0,30.0,совмещенный,нет,4.0,5.0,2.5,нет,нет,1974,кирпичный,полностью,0.707
15500000.0,57.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1969,кирпичный,частично,1.497
11500000.0,54.0,совмещенный,лоджия,1.0,3.0,2.7,нет,нет,1991,иной,частично,3.317
15500000.0,57.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1969,кирпичный,частично,1.497
17000000.0,60.0,раздельный,нет,2.0,3.0,2.7,нет,нет,1984,кирпичный,частично,3.681
20160000.0,72.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.827
18500000.0,58.9,раздельный,нет,3.0,5.0,2.7,нет,нет,1992,кирпичный,частично,2.095
18500000.0,70.0,раздельный,нет,5.0,9.0,2.7,нет,нет,1984,кирпичный,частично,0.853
20952000.0,77.6,раздельный,нет,5.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.827
11500000.0,45.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1974,кирпичный,частично,0.54
15500000.0,57.0,совмещенный,балкон,4.0,5.0,2.7,нет,нет,1969,кирпичный,частично,1.497
15000000.0,59.0,совмещенный,нет,4.0,5.0,2.7,нет,нет,1968,панельный,частично,0.365
8500000.0,31.0,совмещенный,нет,4.0,5.0,2.5,нет,нет,1974,кирпичный,частично,0.707
22500000.0,60.0,совмещенный,несколько балконов или лоджий,5.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.877
17690000.0,58.05,раздельный,нет,2.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.73
15500000.0,52.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2005,панельный,частично,1.845
39000000.0,122.0,2 с/у и более,несколько балконов или лоджий,4.0,4.0,2.8,нет,нет,2006,кирпичный,частично,0.2
18000000.0,72.0,совмещенный,балкон,5.0,9.0,2.7,нет,нет,1990,панельный,частично,2.834
13000000.0,54.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1966,кирпичный,частично,0.132
22500000.0,62.0,раздельный,нет,4.0,9.0,2.7,нет,нет,2023,кирпичный,частично,1.241
15000000.0,60.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1972,кирпичный,частично,2.45
8700000.0,30.0,совмещенный,нет,2.0,4.0,2.7,нет,нет,1967,кирпичный,полностью,1.262
15500000.0,57.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1969,панельный,частично,1.497
17500000.0,71.0,раздельный,лоджия,3.0,10.0,2.7,нет,нет,2023,кирпичный,частично,2.507
49000000.0,94.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2022,кирпичный,полностью,0.947
10500000.0,37.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,1970,кирпичный,полностью,0.861
18645000.0,62.15,раздельный,лоджия,3.0,5.0,2.75,нет,нет,2025,кирпичный,частично,2.322
15500000.0,65.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1992,кирпичный,частично,2.874
4800000.0,19.0,раздельный,нет,2.0,5.0,2.5,да,нет,1987,кирпичный,частично,1.19
15500000.0,51.9,раздельный,нет,7.0,9.0,2.7,нет,нет,2005,панельный,частично,1.845
7600000.0,31.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1979,кирпичный,частично,2.475
19524400.0,69.73,раздельный,нет,8.0,9.0,2.7,нет,нет,2025,кирпичный,частично,0.951
15500000.0,52.0,раздельный,балкон,2.0,5.0,2.7,нет,нет,1979,панельный,частично,1.154
8200000.0,32.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,1980,кирпичный,частично,1.874
29500000.0,70.0,раздельный,нет,1.0,9.0,2.7,нет,нет,2020,кирпичный,частично,0.47
24500000.0,80.2,раздельный,нет,6.0,10.0,3.0,нет,нет,2023,кирпичный,частично,1.554
16200000.0,46.8,раздельный,нет,2.0,9.0,2.7,нет,нет,2023,кирпичный,частично,1.139
30500000.0,96.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,2011,кирпичный,полностью,0.306
25000000.0,52.8,раздельный,нет,1.0,5.0,2.75,нет,В залоге,2023,кирпичный,полностью,2.35
21000000.0,72.9,раздельный,балкон и лоджия,6.0,6.0,2.7,нет,В залоге,1989,кирпичный,частично,1.717
12800000.0,45.0,раздельный,нет,4.0,4.0,2.7,нет,нет,1966,кирпичный,частично,2.054
21000000.0,50.0,раздельный,нет,9.0,10.0,2.7,нет,нет,2020,кирпичный,частично,0.506
25600000.0,67.0,раздельный,лоджия,3.0,9.0,2.7,нет,нет,2005,панельный,частично,2.006
64500000.0,113.0,раздельный,нет,5.0,10.0,3.0,нет,нет,2023,кирпичный,полностью,1.803
20000000.0,80.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1982,панельный,частично,3.818
17500000.0,44.0,совмещенный,нет,3.0,5.0,2.7,нет,нет,2017,кирпичный,полностью,2.038
26500000.0,75.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,2018,кирпичный,полностью,1.569
14200000.0,54.0,раздельный,нет,1.0,6.0,2.8,нет,нет,1989,панельный,частично,3.436
12500000.0,45.0,раздельный,нет,2.0,9.0,2.7,нет,нет,2024,кирпичный,частично,4.193
44500000.0,96.0,раздельный,нет,7.0,10.0,2.7,нет,нет,2021,кирпичный,полностью,1.103
16500000.0,51.5,раздельный,нет,1.0,6.0,2.7,нет,нет,1988,панельный,частично,0.47
11500000.0,44.1,совмещенный,балкон,5.0,5.0,2.7,нет,нет,1970,панельный,частично,0.649
14200000.0,45.0,раздельный,нет,2.0,5.0,2.7,нет,нет,2015,кирпичный,частично,4.193
7500000.0,29.0,совмещенный,нет,2.0,6.0,2.9,нет,нет,2024,кирпичный,частично,2.273
39000000.0,76.5,совмещенный,нет,9.0,9.0,3.0,нет,нет,2022,кирпичный,полностью,2.45
15000000.0,50.0,раздельный,нет,2.0,5.0,2.7,нет,В залоге,1975,кирпичный,частично,1.414
33500000.0,90.1,раздельный,нет,5.0,5.0,2.8,нет,В залоге,2014,кирпичный,полностью,1.241
14200000.0,43.0,раздельный,нет,1.0,5.0,2.7,нет,В залоге,1998,кирпичный,частично,2.677
10500000.0,39.0,раздельный,нет,5.0,6.0,2.7,нет,нет,1989,панельный,частично,2.726
14500000.0,64.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1980,панельный,частично,3.792
10500000.0,30.5,совмещенный,нет,3.0,5.0,2.5,нет,нет,1974,кирпичный,частично,1.143
17200000.0,59.6,раздельный,нет,4.0,5.0,2.5,нет,нет,1978,панельный,полностью,1.73
25500000.0,78.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1977,панельный,частично,1.358
13000000.0,43.2,раздельный,нет,7.0,9.0,2.7,нет,нет,2023,кирпичный,частично,2.475
14000000.0,40.0,раздельный,нет,4.0,5.0,2.5,нет,нет,1967,кирпичный,полностью,2.383
39000000.0,113.1,раздельный,нет,8.0,10.0,2.8,нет,нет,2023,кирпичный,без мебели,1.083
23000000.0,75.0,раздельный,нет,5.0,5.0,2.5,да,нет,1986,панельный,частично,1.447
17500000.0,66.0,раздельный,балкон,6.0,6.0,2.7,нет,нет,1990,панельный,частично,2.784
18250000.0,60.7,раздельный,нет,2.0,5.0,2.7,нет,нет,1979,панельный,частично,3.613
14500000.0,52.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1985,кирпичный,частично,0.981
18000000.0,67.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1992,панельный,частично,1.321
18500000.0,65.0,раздельный,нет,7.0,9.0,2.7,нет,нет,1984,кирпичный,частично,1.165
21000000.0,60.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2019,кирпичный,частично,3.798
12500000.0,40.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1970,кирпичный,частично,0.83
12600000.0,45.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2017,кирпичный,частично,4.193
18500000.0,63.0,раздельный,нет,6.0,9.0,2.7,нет,нет,2014,кирпичный,частично,2.295
35854000.0,137.9,раздельный,нет,3.0,7.0,2.7,нет,нет,2023,кирпичный,частично,1.103
15341000.0,52.9,совмещенный,нет,4.0,5.0,2.7,нет,нет,2023,кирпичный,частично,1.73
19600000.0,72.6,раздельный,нет,2.0,10.0,2.7,нет,нет,2022,кирпичный,без мебели,2.726
15201000.0,56.3,раздельный,нет,5.0,5.0,2.7,нет,нет,2023,кирпичный,частично,0.853
25000000.0,78.0,раздельный,балкон,4.0,5.0,2.7,нет,нет,1977,панельный,полностью,2.349
14500000.0,60.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1966,кирпичный,частично,0.132
19000000.0,39.0,совмещенный,нет,6.0,10.0,2.8,нет,нет,2021,кирпичный,частично,0.462
10000000.0,30.0,совмещенный,нет,3.0,5.0,2.8,нет,нет,1974,кирпичный,частично,3.798
19000000.0,60.0,раздельный,нет,2.0,6.0,2.7,нет,нет,1989,кирпичный,частично,1.717
13000000.0,46.0,раздельный,нет,5.0,6.0,2.7,нет,нет,1990,иной,частично,1.453
25500000.0,80.0,раздельный,нет,3.0,5.0,2.8,нет,нет,1976,кирпичный,полностью,0.978
16000000.0,57.0,раздельный,нет,1.0,9.0,2.7,нет,нет,1996,панельный,частично,0.506
22000000.0,66.8,раздельный,нет,9.0,10.0,3.0,нет,нет,2022,кирпичный,без мебели,2.159
15500000.0,54.0,раздельный,нет,6.0,9.0,2.7,нет,нет,1993,панельный,частично,3.515
12000000.0,68.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1975,кирпичный,частично,4.183
48000000.0,106.1,2 с/у и более,нет,2.0,10.0,3.0,нет,В залоге,2023,кирпичный,полностью,4.193
10000000.0,32.0,совмещенный,нет,1.0,4.0,2.5,нет,нет,1967,кирпичный,частично,1.875
20500000.0,62.0,раздельный,лоджия,4.0,6.0,2.7,нет,нет,1989,иной,частично,1.463
16000000.0,65.0,раздельный,нет,5.0,5.0,2.5,нет,нет,1994,панельный,полностью,3.527
9000000.0,36.0,совмещенный,нет,4.0,5.0,2.7,да,нет,1986,панельный,полностью,1.48
34000000.0,112.3,раздельный,нет,6.0,6.0,2.9,нет,нет,2011,кирпичный,полностью,2.061
18000000.0,68.0,раздельный,нет,2.0,3.0,2.7,нет,нет,1971,кирпичный,частично,0.639
10500000.0,35.9,раздельный,нет,6.0,6.0,2.7,нет,нет,1990,панельный,полностью,1.538
17200000.0,50.2,раздельный,нет,9.0,9.0,2.7,нет,нет,2006,панельный,частично,1.955
41500000.0,90.0,совмещенный,нет,1.0,9.0,3.2,нет,нет,2021,монолитный,частично,0.23
24000000.0,60.0,раздельный,нет,7.0,9.0,2.75,нет,нет,2022,кирпичный,частично,1.436
21500000.0,49.3,раздельный,нет,2.0,4.0,2.7,нет,В залоге,2020,кирпичный,полностью,1.615
10000000.0,44.3,раздельный,нет,5.0,5.0,2.7,нет,нет,1971,кирпичный,частично,0.482
4500000.0,16.0,раздельный,нет,2.0,5.0,2.7,да,нет,1984,кирпичный,частично,3.651
28500000.0,60.0,раздельный,балкон,6.0,9.0,2.7,нет,нет,2022,кирпичный,частично,4.193
11000000.0,41.2,раздельный,нет,4.0,4.0,2.7,нет,нет,1964,кирпичный,полностью,2.224
18300000.0,60.0,совмещенный,нет,11.0,12.0,2.7,нет,нет,2019,монолитный,частично,4.321
14750000.0,46.4,раздельный,нет,5.0,5.0,2.7,нет,нет,2017,кирпичный,полностью,1.558
14000000.0,40.9,совмещенный,нет,4.0,4.0,2.6,нет,нет,1965,панельный,частично,2.914
12500000.0,43.3,совмещенный,нет,3.0,4.0,3.0,нет,нет,1966,кирпичный,частично,0.198
16500000.0,57.7,раздельный,нет,3.0,5.0,2.7,нет,нет,1977,панельный,полностью,3.919
7700000.0,30.0,совмещенный,нет,4.0,4.0,2.7,нет,нет,1964,кирпичный,частично,2.341
34560000.0,144.0,раздельный,нет,9.0,9.0,2.7,нет,нет,2024,кирпичный,частично,4.193
20000000.0,54.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2022,кирпичный,частично,0.729
20000000.0,61.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2017,кирпичный,частично,3.527
38000000.0,75.0,раздельный,нет,3.0,9.0,3.0,нет,нет,2017,кирпичный,полностью,1.103
19000000.0,73.0,совмещенный,нет,8.0,10.0,2.7,нет,нет,2024,кирпичный,частично,4.193
27000000.0,70.4,раздельный,нет,4.0,5.0,2.8,нет,нет,2022,кирпичный,полностью,1.84
25000000.0,76.0,раздельный,нет,1.0,5.0,2.7,нет,В залоге,1974,кирпичный,частично,1.887
12000000.0,50.0,совмещенный,нет,3.0,3.0,2.0,нет,нет,2008,панельный,частично,3.479
17000000.0,40.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.675
29000000.0,88.0,раздельный,балкон и лоджия,1.0,9.0,2.7,нет,нет,2017,кирпичный,частично,3.527
28000000.0,77.0,2 с/у и более,лоджия,2.0,9.0,2.7,нет,нет,2017,кирпичный,частично,3.014
16500000.0,60.1,раздельный,нет,5.0,9.0,3.0,нет,нет,2024,кирпичный,частично,4.193
11900000.0,50.0,совмещенный,балкон,1.0,3.0,2.7,нет,нет,1999,кирпичный,частично,3.479
23100000.0,65.7,раздельный,нет,8.0,9.0,2.7,нет,нет,2018,кирпичный,частично,1.363
12000000.0,45.1,совмещенный,нет,5.0,5.0,2.8,нет,нет,1969,кирпичный,полностью,1.295
16000000.0,52.0,раздельный,нет,1.0,5.0,2.5,нет,нет,1982,панельный,полностью,1.483
21500000.0,40.6,совмещенный,нет,5.0,9.0,3.0,нет,нет,2025,кирпичный,частично,3.908
21500000.0,68.0,раздельный,нет,1.0,6.0,2.6,нет,нет,1992,панельный,частично,3.491
9150000.0,44.0,совмещенный,нет,2.0,2.0,2.7,нет,нет,1954,иной,частично,1.969
17500000.0,44.0,совмещенный,балкон,1.0,9.0,2.7,нет,нет,2021,кирпичный,полностью,3.877
16500000.0,63.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1992,панельный,полностью,2.874
19900000.0,63.0,2 с/у и более,нет,9.0,10.0,3.0,нет,нет,2022,кирпичный,частично,1.241
21000000.0,66.0,раздельный,нет,6.0,9.0,2.7,нет,нет,2024,кирпичный,частично,0.829
18000000.0,67.1,раздельный,нет,6.0,6.0,2.7,нет,нет,1993,панельный,частично,2.816
24300000.0,90.0,2 с/у и более,нет,5.0,9.0,2.8,нет,нет,2024,кирпичный,частично,1.17
14500000.0,51.0,раздельный,лоджия,1.0,6.0,2.5,нет,нет,1990,кирпичный,частично,1.374
15000000.0,33.5,раздельный,несколько балконов или лоджий,3.0,5.0,2.7,нет,нет,1986,кирпичный,частично,0.978
11500000.0,40.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1978,кирпичный,частично,0.482
4000000.0,13.0,совмещенный,нет,1.0,5.0,2.7,нет,нет,1984,панельный,частично,3.491
24500000.0,62.4,раздельный,лоджия,3.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.839
28500000.0,61.0,раздельный,лоджия,7.0,9.0,2.6,нет,В залоге,2021,кирпичный,полностью,3.598
32500000.0,90.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2018,кирпичный,полностью,4.103
35000000.0,86.6,раздельный,нет,2.0,5.0,2.7,нет,нет,2015,кирпичный,полностью,4.193
16800000.0,42.0,совмещенный,нет,6.0,10.0,3.2,нет,нет,2025,кирпичный,частично,2.677
10000000.0,30.0,раздельный,балкон,3.0,5.0,2.7,нет,нет,1974,кирпичный,частично,3.798
19000000.0,45.0,раздельный,лоджия,3.0,9.0,2.8,нет,нет,2020,кирпичный,полностью,3.796
28500000.0,72.5,раздельный,нет,8.0,10.0,2.75,нет,В залоге,2022,кирпичный,частично,1.324
11500000.0,37.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,1975,панельный,частично,3.183
20500000.0,64.6,раздельный,балкон,6.0,6.0,2.7,нет,нет,1990,кирпичный,полностью,2.818
16000000.0,50.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1990,кирпичный,частично,2.726
19866600.0,73.58,совмещенный,нет,5.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.427
23500000.0,52.5,раздельный,нет,2.0,9.0,2.75,нет,нет,2023,кирпичный,полностью,1.296
27500000.0,75.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2014,кирпичный,частично,2.195
14000000.0,42.2,раздельный,нет,8.0,9.0,2.7,нет,нет,2018,кирпичный,полностью,2.742
23430000.0,71.0,совмещенный,лоджия,3.0,5.0,2.7,нет,нет,2024,кирпичный,частично,2.949
35500000.0,87.2,раздельный,нет,3.0,10.0,2.7,нет,нет,2021,монолитный,частично,0.58
19800000.0,70.0,раздельный,нет,2.0,6.0,2.5,нет,В залоге,1993,панельный,полностью,3.454
19000000.0,70.0,раздельный,нет,1.0,6.0,2.7,нет,нет,1990,панельный,частично,2.109
23500000.0,66.6,раздельный,нет,2.0,9.0,3.0,нет,нет,2017,кирпичный,полностью,0.602
11798600.0,38.06,совмещенный,нет,2.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.427
95000000.0,127.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2020,кирпичный,частично,0.23
25000000.0,63.7,раздельный,нет,2.0,6.0,2.7,нет,нет,1990,иной,полностью,2.677
10000000.0,36.0,совмещенный,лоджия,4.0,5.0,2.7,нет,нет,1982,панельный,частично,3.471
15000000.0,50.7,раздельный,нет,1.0,6.0,2.7,нет,нет,1990,кирпичный,частично,1.374
10000000.0,30.0,совмещенный,нет,1.0,5.0,2.7,нет,нет,1968,кирпичный,полностью,0.75
13500000.0,52.0,раздельный,нет,6.0,6.0,2.7,нет,нет,1990,кирпичный,частично,2.677
20200000.0,60.0,раздельный,нет,2.0,8.0,2.7,нет,нет,2015,кирпичный,частично,3.951
9300000.0,44.0,совмещенный,нет,3.0,4.0,2.7,нет,нет,1966,кирпичный,частично,4.337
13000000.0,50.0,раздельный,нет,1.0,5.0,2.8,нет,нет,1980,кирпичный,частично,3.437
26000000.0,65.0,раздельный,нет,3.0,10.0,3.0,нет,нет,2024,кирпичный,без мебели,2.677
7000000.0,42.7,раздельный,нет,2.0,2.0,2.7,нет,нет,1979,панельный,частично,3.903
19500000.0,40.0,совмещенный,нет,3.0,5.0,2.7,нет,нет,2023,кирпичный,частично,1.651
9600000.0,34.1,совмещенный,нет,2.0,5.0,2.7,нет,нет,1973,кирпичный,частично,2.258
14700000.0,62.5,раздельный,нет,2.0,5.0,2.7,нет,нет,1979,кирпичный,частично,3.468
15000000.0,46.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.324
35000000.0,90.0,раздельный,нет,6.0,9.0,2.7,нет,нет,2020,кирпичный,полностью,1.889
11000000.0,30.0,совмещенный,балкон,4.0,5.0,2.7,нет,нет,1979,панельный,частично,0.448
11000000.0,37.0,раздельный,нет,2.0,2.0,2.7,нет,нет,1971,кирпичный,частично,2.687
23000000.0,52.8,совмещенный,лоджия,1.0,5.0,2.7,нет,нет,2023,кирпичный,полностью,2.35
22500000.0,71.0,раздельный,нет,8.0,10.0,2.85,нет,нет,2022,кирпичный,частично,0.931
12500000.0,45.0,раздельный,лоджия,1.0,5.0,2.7,нет,нет,1981,панельный,частично,1.035
34000000.0,66.7,совмещенный,нет,7.0,9.0,2.7,нет,нет,2022,кирпичный,полностью,0.931
18800000.0,62.0,раздельный,нет,5.0,5.0,2.8,нет,нет,2010,кирпичный,полностью,3.527
18000000.0,65.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1978,кирпичный,частично,3.81
23000000.0,58.0,совмещенный,нет,3.0,5.0,2.5,нет,нет,1972,кирпичный,частично,0.883
21000000.0,78.0,раздельный,нет,4.0,5.0,2.5,нет,нет,1975,кирпичный,полностью,3.801
14400000.0,39.3,раздельный,нет,6.0,9.0,2.7,нет,нет,1997,панельный,полностью,0.506
13400000.0,51.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1985,кирпичный,частично,3.749
9000000.0,20.0,совмещенный,нет,3.0,6.0,2.5,да,нет,1990,панельный,частично,1.453
13500000.0,50.8,раздельный,нет,6.0,6.0,2.7,нет,нет,1990,кирпичный,частично,1.596
16700000.0,39.0,совмещенный,лоджия,3.0,5.0,2.7,нет,нет,2022,кирпичный,полностью,1.716
48500000.0,118.0,2 с/у и более,несколько балконов или лоджий,6.0,9.0,2.7,нет,нет,2017,кирпичный,частично,0.564
11000000.0,50.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1984,кирпичный,частично,3.716
13000000.0,50.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1976,кирпичный,частично,2.23
16500000.0,60.0,раздельный,лоджия,1.0,9.0,2.7,нет,нет,2007,кирпичный,частично,2.677
18000000.0,60.0,раздельный,нет,1.0,5.0,2.7,нет,нет,2023,кирпичный,частично,4.193
17500000.0,60.8,раздельный,нет,6.0,9.0,2.7,нет,нет,2022,кирпичный,частично,1.477
19500000.0,43.0,раздельный,нет,8.0,10.0,2.7,нет,нет,2023,кирпичный,частично,4.193
10500000.0,52.0,раздельный,балкон,5.0,5.0,2.7,нет,нет,1981,панельный,частично,3.464
10500000.0,36.0,раздельный,нет,5.0,13.0,2.7,нет,нет,2023,кирпичный,частично,4.193
15000000.0,58.0,раздельный,нет,1.0,5.0,2.7,нет,нет,2024,кирпичный,частично,2.949
